TransactionID,CustomerID,BankID_Sent,BankID_Received,DateID,TransactionTypeID,FraudID,Amount,Status,PaymentMode
TXN001668,35,10,17,1056,2,3,58549.68,Success,Phone Number
TXN001669,137,14,13,917,2,1,7684.67,Success,UPI ID
TXN001670,93,20,2,1925,1,4,63286.8,Success,Phone Number
TXN001671,139,4,17,2046,1,1,18971.87,Failed,UPI ID
TXN001672,66,2,3,1222,2,1,46109.41,Success,QR Code
TXN001673,95,3,13,120,2,1,44938.47,Success,Phone Number
TXN001674,28,15,19,1781,2,1,20396.76,Success,Phone Number
TXN001675,93,4,11,253,2,1,74940.86,Success,Phone Number
TXN001676,58,9,7,1529,2,2,61045.93,Success,QR Code
TXN001677,138,20,20,1013,2,1,65433.33,Failed,UPI ID
TXN001678,35,13,6,314,2,1,46206.45,Success,QR Code
TXN001679,80,15,3,921,2,1,10221.78,Success,UPI ID
TXN001680,27,11,16,181,1,1,65529.14,Success,UPI ID
TXN001681,118,3,20,986,2,3,25001.98,Success,Phone Number
TXN001682,102,20,5,1222,2,1,25301.12,Success,Phone Number
TXN001683,12,20,2,635,1,1,15854.4,Success,Phone Number
TXN001684,94,15,9,1214,1,1,66144.46,Failed,QR Code
TXN001685,140,8,19,697,2,1,24222.62,Success,UPI ID
TXN001686,9,16,15,2110,1,1,44200.82,Success,UPI ID
TXN001687,109,6,6,826,2,1,31979.02,Success,QR Code
TXN001688,143,4,5,1853,2,3,74796.13,Success,Phone Number
TXN001689,78,10,10,327,2,1,11365.74,Success,UPI ID
TXN001690,11,2,15,260,2,1,36885.02,Success,QR Code
TXN001691,46,6,18,172,2,1,41315.45,Success,Phone Number
TXN001692,86,1,17,1110,2,3,56540.66,Success,UPI ID
TXN001693,145,14,2,920,2,4,11742.07,Success,QR Code
TXN001694,20,11,1,82,1,1,47374.38,Success,QR Code
TXN001695,2,20,12,159,2,1,57262.64,Success,UPI ID
TXN001696,136,18,14,460,2,1,52607.96,Success,QR Code
TXN001697,90,15,16,747,2,1,43158.15,Success,Phone Number
TXN001698,2,19,9,640,2,1,64601.68,Success,QR Code
TXN001699,147,1,2,641,2,1,23449.8,Success,QR Code
TXN001700,143,6,16,1869,2,1,33930.95,Success,UPI ID
TXN001701,94,5,5,942,2,2,27314.86,Success,Phone Number
TXN001702,82,4,6,1778,2,1,35448.88,Success,UPI ID
TXN001703,96,20,11,1680,1,1,7380.07,Success,Phone Number
TXN001704,9,6,10,125,2,1,66997.0,Success,Phone Number
TXN001705,17,14,5,1658,1,1,15569.74,Success,QR Code
TXN001706,40,20,19,460,2,1,60552.93,Success,Phone Number
TXN001707,91,17,5,2028,1,1,4776.51,Success,UPI ID
TXN001708,29,13,2,2160,2,3,42565.25,Success,UPI ID
TXN001709,35,18,7,1037,2,1,9522.79,Success,UPI ID
TXN001710,100,8,6,79,1,2,7979.27,Success,QR Code
TXN001711,13,4,1,1739,2,1,62834.39,Failed,Phone Number
TXN001712,13,2,3,1325,2,1,59908.66,Failed,QR Code
TXN001713,146,16,7,668,2,1,14327.46,Success,Phone Number
TXN001714,45,4,11,41,1,1,74140.71,Success,QR Code
TXN001715,138,20,18,1163,2,1,47086.64,Success,QR Code
TXN001716,79,10,3,1504,1,1,45217.9,Success,UPI ID
TXN001717,112,19,8,2000,2,2,54527.37,Success,QR Code
TXN001718,135,9,15,215,2,1,34955.23,Success,Phone Number
TXN001719,51,6,17,1486,2,1,3849.85,Success,QR Code
TXN001720,45,16,16,898,2,2,58894.31,Success,Phone Number
TXN001721,106,4,13,1420,2,1,4482.41,Success,QR Code
TXN001722,110,15,9,2123,1,1,15572.03,Failed,UPI ID
TXN001723,48,14,15,1217,2,1,30252.0,Success,UPI ID
TXN001724,149,17,17,288,1,1,56748.64,Success,UPI ID
TXN001725,68,8,4,1617,2,1,10675.82,Failed,QR Code
TXN001726,30,8,7,155,2,4,71298.56,Success,UPI ID
TXN001727,19,16,7,719,1,1,41711.33,Success,Phone Number
TXN001728,70,11,13,2158,2,1,74462.8,Success,QR Code
TXN001729,18,8,20,1792,2,3,66016.36,Success,QR Code
TXN001730,110,10,19,293,1,1,32929.82,Success,QR Code
TXN001731,5,11,14,959,2,1,12446.11,Success,Phone Number
TXN001732,84,12,11,1523,2,1,27517.75,Success,Phone Number
TXN001733,45,16,20,508,2,1,64438.48,Success,UPI ID
TXN001734,8,5,6,2078,2,1,40936.14,Success,UPI ID
TXN001735,71,6,4,81,2,1,10810.26,Success,UPI ID
TXN001736,39,12,10,2059,2,1,42495.16,Success,Phone Number
TXN001737,64,4,11,413,2,1,11430.47,Success,UPI ID
TXN001738,41,15,16,2107,2,3,45420.65,Success,UPI ID
TXN001739,122,13,7,377,2,1,56570.44,Success,UPI ID
TXN001740,13,6,15,613,2,1,36543.31,Success,UPI ID
TXN001741,41,4,20,177,2,1,42348.31,Success,QR Code
TXN001742,43,12,9,2042,2,1,68345.19,Failed,QR Code
TXN001743,142,16,18,1836,2,1,44213.13,Failed,UPI ID
TXN001744,142,7,1,1046,2,1,35025.31,Success,QR Code
TXN001745,95,11,4,225,1,3,29887.49,Success,Phone Number
TXN001746,10,3,18,980,2,1,58015.64,Success,QR Code
TXN001747,113,12,6,8,1,1,33268.41,Success,Phone Number
TXN001748,48,9,10,1733,2,1,23469.52,Success,UPI ID
TXN001749,103,8,5,1271,2,2,59539.72,Success,QR Code
TXN001750,101,17,1,1959,2,1,12304.46,Success,QR Code
TXN001751,87,9,16,429,2,1,48909.04,Success,QR Code
TXN001752,90,11,6,1258,1,1,72091.98,Success,Phone Number
TXN001753,108,15,13,1753,2,1,33396.87,Success,QR Code
TXN001754,116,18,19,1873,2,1,12928.05,Success,UPI ID
TXN001755,116,9,20,767,1,1,8034.79,Success,QR Code
TXN001756,116,10,17,1868,2,4,46490.31,Success,QR Code
TXN001757,38,14,20,2163,2,1,3854.08,Success,UPI ID
TXN001758,95,2,3,1950,2,2,7715.62,Success,QR Code
TXN001759,109,2,12,100,2,4,58963.59,Success,QR Code
TXN001760,82,16,8,1237,2,3,35271.76,Success,QR Code
TXN001761,20,9,5,1416,2,1,1635.21,Success,UPI ID
TXN001762,125,18,1,138,2,1,7575.47,Success,QR Code
TXN001763,134,17,2,495,1,1,16189.18,Success,QR Code
TXN001764,27,7,13,1595,2,1,48030.27,Success,UPI ID
TXN001765,19,1,8,1638,1,1,47550.26,Success,Phone Number
TXN001766,35,13,5,1109,2,1,54488.57,Success,UPI ID
TXN001767,50,20,5,1179,1,1,51712.42,Success,QR Code
TXN001768,134,18,18,1459,2,1,74959.34,Success,Phone Number
TXN001769,20,8,10,1582,2,1,66183.09,Success,QR Code
TXN001770,104,14,18,435,2,1,2099.52,Success,QR Code
TXN001771,105,17,17,407,2,1,50681.15,Failed,UPI ID
TXN001772,59,12,15,1213,2,3,27201.02,Success,UPI ID
TXN001773,9,1,18,880,2,1,52199.21,Success,QR Code
TXN001774,14,6,18,309,2,1,41338.83,Success,QR Code
TXN001775,15,15,19,892,2,1,16530.42,Success,QR Code
TXN001776,59,8,14,1985,2,2,52192.91,Success,UPI ID
TXN001777,85,12,20,1620,2,1,5667.69,Success,QR Code
TXN001778,18,2,8,905,1,1,20735.8,Success,QR Code
TXN001779,44,2,4,704,2,1,53195.45,Success,Phone Number
TXN001780,99,6,2,1151,1,1,5897.62,Success,UPI ID
TXN001781,120,1,1,1112,2,1,67875.71,Success,QR Code
TXN001782,72,17,11,1976,2,1,64865.79,Success,Phone Number
TXN001783,121,11,1,373,1,4,66943.58,Success,QR Code
TXN001784,24,15,14,948,2,4,69891.9,Success,QR Code
TXN001785,70,14,10,304,1,1,66403.75,Success,Phone Number
TXN001786,26,7,14,508,1,1,7136.06,Success,QR Code
TXN001787,94,12,3,529,1,1,11518.29,Success,UPI ID
TXN001788,12,3,3,1623,2,1,27994.28,Success,Phone Number
TXN001789,41,3,8,574,2,1,39041.53,Success,QR Code
TXN001790,83,17,12,2142,2,1,21371.29,Success,QR Code
TXN001791,96,5,7,1490,1,1,14342.42,Success,UPI ID
TXN001792,16,11,19,573,2,1,46111.8,Success,Phone Number
TXN001793,126,8,19,154,2,1,49094.35,Success,UPI ID
TXN001794,133,8,17,1382,2,1,60192.95,Success,UPI ID
TXN001795,50,15,9,79,2,1,18134.66,Success,QR Code
TXN001796,131,9,15,730,2,1,34759.38,Success,QR Code
TXN001797,74,1,12,1681,2,1,56804.22,Success,QR Code
TXN001798,11,3,11,632,1,1,22097.96,Success,QR Code
TXN001799,127,10,19,1109,2,1,27553.95,Success,QR Code
TXN001800,91,4,7,1924,1,1,23768.22,Success,Phone Number
TXN001801,94,9,18,370,2,1,72380.39,Success,UPI ID
TXN001802,137,10,19,139,1,1,4478.82,Success,UPI ID
TXN001803,47,17,18,1893,2,1,45757.14,Success,QR Code
TXN001804,99,20,15,309,1,1,47107.81,Failed,QR Code
TXN001805,91,19,14,1730,2,1,36095.67,Failed,QR Code
TXN001806,82,16,8,1054,2,1,43943.1,Success,QR Code
TXN001807,79,2,14,2186,2,1,58822.93,Success,QR Code
TXN001808,126,9,15,590,2,1,52968.98,Success,UPI ID
TXN001809,116,16,7,1752,2,1,34469.28,Success,UPI ID
TXN001810,101,18,3,1351,2,1,71365.96,Success,UPI ID
TXN001811,95,16,11,42,1,1,20153.62,Success,UPI ID
TXN001812,81,12,15,1121,2,1,60928.22,Success,UPI ID
TXN001813,134,12,2,885,2,2,51078.85,Success,QR Code
TXN001814,12,7,5,690,2,2,35884.32,Failed,QR Code
TXN001815,50,10,4,960,1,4,63834.79,Success,UPI ID
TXN001816,107,13,5,2033,2,1,23759.37,Failed,UPI ID
TXN001817,128,2,15,1457,2,1,56474.9,Failed,Phone Number
TXN001818,17,10,8,191,2,1,20157.67,Success,QR Code
TXN001819,111,7,12,717,1,1,39057.55,Success,UPI ID
TXN001820,71,20,5,2040,2,1,9088.89,Success,QR Code
TXN001821,17,9,12,2135,1,2,49776.45,Success,Phone Number
TXN001822,53,2,3,1829,2,1,27257.93,Success,QR Code
TXN001823,70,10,3,1718,2,3,7842.02,Failed,QR Code
TXN001824,98,4,1,1879,2,1,56076.03,Success,QR Code
TXN001825,138,7,11,793,2,1,24660.77,Failed,UPI ID
TXN001826,73,18,15,1053,1,1,55345.17,Success,Phone Number
TXN001827,134,8,9,1753,2,1,44019.57,Success,QR Code
TXN001828,55,2,10,1710,2,1,68079.49,Success,Phone Number
TXN001829,121,12,3,2170,2,1,50851.66,Success,Phone Number
TXN001830,1,2,14,904,2,1,69253.97,Success,QR Code
TXN001831,17,16,17,1197,2,2,30542.38,Success,QR Code
TXN001832,140,4,7,1481,2,1,18557.48,Success,QR Code
TXN001833,68,6,6,1102,1,1,34190.33,Success,UPI ID
TXN001834,16,20,6,721,2,1,11434.17,Success,QR Code
TXN001835,115,15,17,1698,2,2,2602.55,Success,QR Code
TXN001836,4,12,8,1322,1,1,25364.44,Success,Phone Number
TXN001837,104,9,13,51,2,1,7156.01,Success,UPI ID
TXN001838,111,5,8,813,2,1,55036.84,Success,Phone Number
TXN001839,41,18,16,610,2,1,25335.61,Success,QR Code
TXN001840,54,18,1,1660,2,1,19035.23,Success,QR Code
TXN001841,125,14,12,435,2,1,66805.36,Success,QR Code
TXN001842,12,8,15,875,2,1,28652.4,Success,Phone Number
TXN001843,44,4,2,746,1,1,49271.01,Success,Phone Number
TXN001844,66,3,1,1818,2,1,50789.25,Success,QR Code
TXN001845,7,10,12,73,2,1,12740.26,Success,QR Code
TXN001846,52,7,7,2178,2,2,248.13,Success,QR Code
TXN001847,105,2,3,1476,2,1,10026.55,Success,UPI ID
TXN001848,144,20,1,1172,2,1,21307.63,Success,QR Code
TXN001849,143,14,10,1308,1,2,33197.22,Success,QR Code
TXN001850,45,13,5,592,2,1,58747.15,Success,QR Code
TXN001851,134,16,20,2002,2,4,17781.2,Success,QR Code
TXN001852,21,12,13,1347,2,1,34521.33,Success,UPI ID
TXN001853,69,9,17,1513,1,1,44883.46,Success,QR Code
TXN001854,80,1,16,1053,2,3,34887.55,Success,UPI ID
TXN001855,31,15,3,976,2,1,26262.98,Success,QR Code
TXN001856,93,10,9,317,1,1,70533.66,Success,QR Code
TXN001857,78,4,7,1359,1,1,30216.94,Success,QR Code
TXN001858,115,8,10,5,1,1,14529.8,Success,UPI ID
TXN001859,20,20,1,1716,2,1,47263.1,Success,QR Code
TXN001860,138,5,14,443,2,1,18599.87,Success,UPI ID
TXN001861,66,18,9,1692,2,3,21757.97,Success,QR Code
TXN001862,96,18,11,2126,2,2,73013.9,Success,QR Code
TXN001863,51,12,14,725,2,1,1477.41,Success,QR Code
TXN001864,145,19,12,1264,2,1,40607.37,Success,QR Code
TXN001865,24,8,2,2166,2,1,35445.87,Success,QR Code
TXN001866,105,16,15,1372,2,1,21857.38,Success,QR Code
TXN001867,114,18,20,571,1,1,50809.24,Success,UPI ID
TXN001868,21,1,19,90,2,4,71979.49,Success,UPI ID
TXN001869,93,16,14,1638,2,1,17188.9,Success,UPI ID
TXN001870,42,17,16,1777,2,1,57287.1,Success,Phone Number
TXN001871,6,11,9,1069,2,2,72611.44,Failed,QR Code
TXN001872,58,1,11,1042,2,1,34161.37,Success,QR Code
TXN001873,150,15,15,299,2,1,73502.33,Failed,QR Code
TXN001874,56,9,2,568,2,1,34152.82,Success,UPI ID
TXN001875,62,12,16,376,2,1,52198.12,Success,UPI ID
TXN001876,45,18,12,171,2,1,36708.08,Success,UPI ID
TXN001877,12,6,18,464,1,1,12458.06,Success,UPI ID
TXN001878,33,3,2,238,1,2,34177.76,Success,UPI ID
TXN001879,99,17,15,95,2,2,60772.71,Success,QR Code
TXN001880,144,13,1,385,1,2,22135.45,Success,QR Code
TXN001881,54,5,8,400,1,1,5720.91,Success,QR Code
TXN001882,79,1,12,1721,2,1,29705.62,Failed,QR Code
TXN001883,95,9,11,782,2,1,28198.51,Success,QR Code
TXN001884,20,6,2,696,2,1,15170.02,Failed,QR Code
TXN001885,81,13,17,1775,2,1,18183.93,Failed,QR Code
TXN001886,108,11,19,1867,2,1,10090.4,Success,QR Code
TXN001887,47,6,14,238,1,1,41372.97,Success,Phone Number
TXN001888,86,10,18,1562,1,1,27627.51,Failed,UPI ID
TXN001889,83,15,5,954,2,2,68874.48,Success,QR Code
TXN001890,143,19,1,833,2,1,16763.38,Success,QR Code
TXN001891,65,1,15,414,1,1,65161.82,Success,QR Code
TXN001892,54,14,20,1106,1,1,28715.28,Success,Phone Number
TXN001893,66,2,19,2105,2,1,6997.66,Success,Phone Number
TXN001894,55,4,10,681,2,4,65816.27,Success,UPI ID
TXN001895,132,16,19,1791,2,1,31322.94,Success,Phone Number
TXN001896,4,11,18,1810,2,4,65965.26,Success,QR Code
TXN001897,65,17,5,639,2,1,71498.11,Success,Phone Number
TXN001898,127,13,6,775,2,3,70594.89,Success,QR Code
TXN001899,11,19,15,1570,2,1,21454.04,Success,UPI ID
TXN001900,76,3,8,1631,2,1,39604.44,Failed,Phone Number
TXN001901,134,14,17,1849,2,1,47303.48,Success,UPI ID
TXN001902,30,7,5,1113,2,1,5943.38,Success,QR Code
TXN001903,24,16,18,2159,2,1,39556.99,Success,Phone Number
TXN001904,4,6,1,1152,2,1,39582.15,Success,QR Code
TXN001905,133,6,16,1192,2,4,47607.86,Success,UPI ID
TXN001906,17,11,10,469,2,1,62865.54,Success,UPI ID
TXN001907,68,11,12,1533,2,1,37342.69,Success,QR Code
TXN001908,63,2,14,1738,2,1,36985.26,Success,UPI ID
TXN001909,135,4,12,590,2,1,32742.13,Success,Phone Number
TXN001910,56,12,19,495,1,1,19130.6,Success,UPI ID
TXN001911,33,10,18,43,2,1,31981.3,Success,QR Code
TXN001912,102,13,5,385,1,1,45346.24,Success,QR Code
TXN001913,28,7,3,1267,1,1,2354.33,Failed,UPI ID
TXN001914,140,12,4,1309,1,1,18602.1,Success,QR Code
TXN001915,106,13,9,226,2,1,63273.75,Success,UPI ID
TXN001916,141,16,2,661,2,1,32717.99,Failed,UPI ID
TXN001917,4,15,18,1737,2,2,31651.47,Success,UPI ID
TXN001918,118,6,4,1758,1,1,68206.1,Success,Phone Number
TXN001919,44,12,3,1727,2,1,10782.55,Success,QR Code
TXN001920,132,1,8,1259,1,1,66308.96,Success,QR Code
TXN001921,23,9,14,638,2,1,2441.51,Success,Phone Number
TXN001922,125,3,12,542,2,1,70099.88,Success,UPI ID
TXN001923,21,1,8,1577,2,4,32581.17,Failed,UPI ID
TXN001924,8,10,15,490,2,2,25525.18,Success,QR Code
TXN001925,56,6,9,905,1,1,65143.74,Failed,UPI ID
TXN001926,131,9,5,751,1,1,72696.11,Success,QR Code
TXN001927,92,2,7,1001,2,1,44899.31,Success,QR Code
TXN001928,57,13,13,1299,2,1,70265.75,Success,UPI ID
TXN001929,13,13,13,919,2,4,4558.0,Success,UPI ID
TXN001930,28,14,16,1754,1,1,20445.49,Success,UPI ID
TXN001931,131,11,5,699,1,1,61642.74,Success,QR Code
TXN001932,11,6,3,468,1,1,62317.26,Success,QR Code
TXN001933,131,3,15,2007,2,1,71853.51,Success,UPI ID
TXN001934,111,4,4,1410,1,2,67357.7,Success,Phone Number
TXN001935,120,11,20,697,1,1,27003.28,Success,QR Code
TXN001936,117,18,18,1558,2,1,32972.11,Success,UPI ID
TXN001937,85,19,20,2188,1,1,49311.05,Success,QR Code
TXN001938,5,3,19,2063,1,1,42161.34,Success,Phone Number
TXN001939,80,7,6,1556,2,1,3370.14,Success,QR Code
TXN001940,8,5,20,320,2,1,70539.92,Success,QR Code
TXN001941,64,20,1,2091,2,1,3307.07,Success,QR Code
TXN001942,81,14,13,217,2,1,10426.65,Success,UPI ID
TXN001943,76,11,19,860,2,1,36069.85,Success,UPI ID
TXN001944,18,5,17,36,2,1,7592.89,Success,Phone Number
TXN001945,91,6,11,1670,2,1,58170.67,Success,UPI ID
TXN001946,41,17,13,1926,1,4,55807.41,Success,UPI ID
TXN001947,125,17,14,400,1,1,3787.05,Success,QR Code
TXN001948,103,10,13,294,1,1,13618.94,Success,QR Code
TXN001949,63,20,14,648,2,1,26395.48,Success,QR Code
TXN001950,97,17,19,984,2,1,66508.61,Failed,QR Code
TXN001951,118,11,20,856,2,3,6553.43,Success,QR Code
TXN001952,28,9,19,1679,2,1,25607.45,Success,UPI ID
TXN001953,142,3,4,1277,2,2,15870.21,Success,UPI ID
TXN001954,40,9,2,1193,2,1,14903.63,Success,Phone Number
TXN001955,52,10,11,403,1,1,34409.16,Success,Phone Number
TXN001956,86,20,15,2053,2,1,1815.29,Success,UPI ID
TXN001957,39,14,7,893,2,1,42955.74,Success,Phone Number
TXN001958,65,14,10,783,2,1,39386.83,Success,QR Code
TXN001959,49,2,15,1582,1,2,50154.41,Success,QR Code
TXN001960,76,13,20,2138,2,1,43862.08,Success,QR Code
TXN001961,57,10,1,885,1,1,24876.6,Success,UPI ID
TXN001962,73,8,10,1220,2,1,36271.79,Success,QR Code
TXN001963,134,2,19,723,2,1,46502.19,Success,Phone Number
TXN001964,134,4,19,134,2,1,29933.95,Success,Phone Number
TXN001965,5,16,7,98,1,1,65130.88,Success,UPI ID
TXN001966,95,9,18,1422,1,2,27034.1,Success,UPI ID
TXN001967,146,15,9,539,1,1,8534.73,Success,Phone Number
TXN001968,111,2,4,1135,1,1,26640.92,Success,UPI ID
TXN001969,24,9,17,788,2,1,54553.44,Success,QR Code
TXN001970,137,19,7,227,2,4,13039.31,Success,QR Code
TXN001971,143,10,6,1077,1,2,27130.71,Success,QR Code
TXN001972,119,10,16,1289,2,1,6631.7,Success,UPI ID
TXN001973,72,6,2,1402,1,1,20449.12,Success,QR Code
TXN001974,97,12,5,187,2,1,39475.26,Success,QR Code
TXN001975,33,5,16,1672,2,1,46860.98,Success,QR Code
TXN001976,39,11,11,1342,2,1,29737.63,Success,UPI ID
TXN001977,17,3,7,1925,2,4,4131.57,Success,QR Code
TXN001978,135,16,18,1080,2,2,68617.41,Success,QR Code
TXN001979,147,6,9,905,1,3,52413.98,Success,QR Code
TXN001980,95,6,4,1024,1,3,44168.37,Success,UPI ID
TXN001981,10,19,15,2148,1,1,20868.19,Failed,QR Code
TXN001982,109,11,15,1726,2,1,6168.14,Success,QR Code
TXN001983,77,5,20,665,1,1,11394.75,Success,QR Code
TXN001984,112,14,6,580,2,3,4331.73,Success,QR Code
TXN001985,115,19,5,1723,2,1,46779.27,Success,Phone Number
TXN001986,50,6,10,1478,2,1,59037.93,Success,UPI ID
TXN001987,38,14,2,1441,2,1,5233.3,Success,QR Code
TXN001988,106,8,20,1543,2,2,48344.63,Success,UPI ID
TXN001989,21,4,16,947,2,1,69531.26,Failed,QR Code
TXN001990,144,12,8,1691,1,1,40102.37,Success,UPI ID
TXN001991,64,8,16,981,1,1,37539.2,Success,QR Code
TXN001992,97,20,20,1511,2,1,16916.77,Success,UPI ID
TXN001993,35,9,20,162,2,3,5506.71,Success,UPI ID
TXN001994,20,19,6,956,2,3,74331.77,Success,UPI ID
TXN001995,87,6,19,1525,2,1,44849.26,Success,UPI ID
TXN001996,111,20,13,316,2,1,48918.77,Success,UPI ID
TXN001997,129,17,15,731,2,1,2386.91,Success,QR Code
TXN001998,36,11,16,860,2,1,57030.94,Failed,UPI ID
TXN001999,147,8,14,1969,2,1,39575.17,Failed,Phone Number
TXN002000,107,13,11,763,2,1,3198.53,Success,UPI ID
TXN002001,63,18,5,1023,1,1,39059.26,Success,QR Code
TXN002002,42,18,8,1539,2,1,67428.47,Success,QR Code
TXN002003,75,19,9,691,2,1,53329.75,Success,UPI ID
TXN002004,27,17,5,476,1,1,28316.67,Success,QR Code
TXN002005,37,18,7,1204,2,4,66795.3,Success,QR Code
TXN002006,146,14,16,1415,2,1,46736.51,Success,UPI ID
TXN002007,69,16,4,540,2,1,1072.64,Success,UPI ID
TXN002008,52,8,14,332,1,3,18737.14,Success,UPI ID
TXN002009,129,20,4,2099,2,1,66684.38,Success,QR Code
TXN002010,132,7,17,1191,2,1,38456.36,Success,UPI ID
TXN002011,67,10,4,1804,1,1,41388.5,Success,QR Code
TXN002012,95,14,6,1218,2,1,30417.84,Success,QR Code
TXN002013,145,9,9,211,2,1,72955.12,Success,Phone Number
TXN002014,34,2,14,1809,2,1,53332.42,Success,Phone Number
TXN002015,117,14,6,1148,2,1,25117.23,Success,Phone Number
TXN002016,39,18,13,1848,2,1,70619.02,Success,UPI ID
TXN002017,141,10,7,965,2,2,8136.28,Success,QR Code
TXN002018,26,1,12,1345,1,1,59635.62,Success,UPI ID
TXN002019,94,16,19,78,1,4,27325.36,Success,QR Code
TXN002020,8,15,19,1981,2,1,60177.49,Success,UPI ID
TXN002021,18,12,11,1693,1,1,15662.8,Success,Phone Number
TXN002022,109,4,13,2002,2,1,8180.07,Success,QR Code
TXN002023,142,18,17,737,2,1,2779.11,Success,Phone Number
TXN002024,120,3,19,1858,1,2,21113.35,Success,UPI ID
TXN002025,90,20,5,2050,1,1,7279.41,Success,UPI ID
TXN002026,23,4,7,2058,2,1,41589.82,Success,QR Code
TXN002027,118,11,11,982,2,1,1017.66,Success,QR Code
TXN002028,11,15,3,2189,1,2,61800.26,Success,Phone Number
TXN002029,105,12,8,541,1,1,9060.12,Success,UPI ID
TXN002030,97,4,13,1021,2,1,61804.22,Success,QR Code
TXN002031,43,6,12,1204,2,1,74575.48,Success,QR Code
TXN002032,115,1,19,230,1,1,7744.52,Success,Phone Number
TXN002033,47,15,20,1226,2,1,35928.82,Success,UPI ID
TXN002034,28,12,2,1089,2,1,27499.38,Success,QR Code
TXN002035,24,2,20,1722,1,1,19362.18,Success,QR Code
TXN002036,126,14,11,1426,2,1,45556.52,Success,QR Code
TXN002037,91,9,11,2139,2,1,46699.89,Success,QR Code
TXN002038,35,19,19,809,2,1,36827.23,Success,QR Code
TXN002039,50,4,15,466,1,3,38782.98,Success,QR Code
TXN002040,18,13,14,1253,2,1,27899.96,Success,UPI ID
TXN002041,69,17,20,1342,2,1,24496.8,Success,UPI ID
TXN002042,18,3,20,148,2,2,21591.3,Success,UPI ID
TXN002043,91,4,8,745,1,2,3668.59,Success,UPI ID
TXN002044,15,8,4,2146,2,1,41383.43,Success,Phone Number
TXN002045,139,2,3,1727,2,3,8738.25,Success,QR Code
TXN002046,89,17,8,1921,2,1,62139.86,Failed,QR Code
TXN002047,83,17,15,518,2,1,2918.24,Success,QR Code
TXN002048,16,10,2,2109,2,1,25620.98,Failed,UPI ID
TXN002049,27,14,9,1699,2,1,60263.38,Success,QR Code
TXN002050,132,6,17,1132,2,1,52811.75,Success,UPI ID
TXN002051,18,8,19,1676,2,1,32396.68,Success,QR Code
TXN002052,149,9,15,1581,2,1,43485.89,Success,UPI ID
TXN002053,4,6,13,1282,2,1,70256.43,Failed,UPI ID
TXN002054,145,3,19,505,2,3,70654.65,Success,QR Code
TXN002055,74,13,18,1422,2,1,42791.32,Success,Phone Number
TXN002056,91,17,20,1761,1,1,58743.33,Success,UPI ID
TXN002057,104,14,13,668,2,4,59508.11,Success,QR Code
TXN002058,126,17,6,1698,2,1,1104.7,Success,Phone Number
TXN002059,32,6,13,1223,2,1,8808.23,Success,Phone Number
TXN002060,130,12,5,388,2,1,4711.0,Success,QR Code
TXN002061,82,17,12,124,2,4,37723.67,Success,QR Code
TXN002062,24,7,9,1427,2,1,17503.43,Failed,UPI ID
TXN002063,126,17,16,580,2,1,24644.9,Success,UPI ID
TXN002064,87,5,3,1125,2,1,8134.65,Success,UPI ID
TXN002065,88,4,8,1523,1,1,69385.06,Success,Phone Number
TXN002066,27,6,8,1572,1,1,11178.61,Success,QR Code
TXN002067,63,6,15,750,2,1,18470.7,Success,QR Code
TXN002068,65,6,18,1636,2,1,51796.05,Success,Phone Number
TXN002069,139,12,3,854,2,1,34889.57,Failed,UPI ID
TXN002070,131,4,16,2095,1,3,43286.53,Success,QR Code
TXN002071,30,6,7,424,2,1,68223.49,Success,Phone Number
TXN002072,110,2,15,1550,2,1,41591.52,Success,Phone Number
TXN002073,131,1,7,1649,1,1,56408.51,Success,UPI ID
TXN002074,27,4,12,640,2,1,66234.57,Success,Phone Number
TXN002075,120,6,9,247,2,1,9024.94,Success,UPI ID
TXN002076,101,13,17,1911,1,1,34410.12,Success,UPI ID
TXN002077,114,20,18,1921,2,1,55933.94,Success,Phone Number
TXN002078,11,6,19,2061,2,1,53606.68,Failed,QR Code
TXN002079,127,18,8,1903,2,1,37670.34,Success,QR Code
TXN002080,87,15,14,1942,2,1,52856.5,Success,QR Code
TXN002081,105,12,11,226,2,1,27357.57,Success,UPI ID
TXN002082,84,4,1,973,2,1,54932.6,Success,UPI ID
TXN002083,150,8,12,1179,2,3,11453.89,Success,QR Code
TXN002084,62,3,20,1045,1,1,26056.11,Success,QR Code
TXN002085,21,9,8,1696,2,1,65256.72,Success,QR Code
TXN002086,99,1,5,648,2,1,74293.28,Success,QR Code
TXN002087,3,5,8,540,2,4,4345.67,Failed,UPI ID
TXN002088,145,6,20,52,2,1,20072.42,Success,UPI ID
TXN002089,56,18,4,2186,2,1,72587.32,Success,QR Code
TXN002090,111,4,11,2117,2,3,61751.38,Success,QR Code
TXN002091,42,13,11,2121,2,1,49252.78,Failed,Phone Number
TXN002092,27,2,5,1865,2,1,13319.88,Success,UPI ID
TXN002093,67,15,3,1659,1,1,42376.19,Success,QR Code
TXN002094,132,4,6,2153,2,1,21345.43,Success,Phone Number
TXN002095,23,13,2,753,2,2,66988.28,Success,UPI ID
